servers,workload,cpu,energy,temperature,efficiency
3,43.69,37.19,80.73,42.85,40.62
2,44.24,39.39,62.62,42.53,60.39
2,44.82,41.93,68.92,42.21,56.15
2,45.58,47.54,65.04,41.9,63.0
3,45.94,45.86,79.8,41.92,45.52
3,46.88,46.73,88.84,41.98,43.34
2,47.34,38.68,60.57,41.67,70.32
2,47.31,47.22,68.83,41.37,61.33
3,47.45,43.45,78.93,41.39,47.64
3,46.89,35.18,79.15,41.41,47.26
3,45.86,37.88,80.03,41.43,43.79
3,45.01,39.95,78.23,41.44,44.47
3,44.41,38.31,72.26,41.15,46.61
3,42.43,37.99,74.33,41.15,44.2
2,41.71,34.8,54.91,40.86,63.06
3,39.93,31.89,69.58,40.57,44.79
3,38.47,42.69,80.01,40.6,37.07
2,37.2,33.37,58.27,40.32,54.61
2,34.54,31.11,56.04,40.04,53.16
2,32.5,33.78,58.65,39.77,41.43
2,30.88,29.97,52.06,39.5,47.39
2,28.52,27.24,51.0,39.24,40.48
2,27.65,26.77,51.09,38.99,42.33
3,27.04,25.29,69.49,38.73,29.1
2,27.39,26.98,54.79,38.49,36.6
2,28.78,27.91,56.8,38.24,39.15
2,30.27,27.03,53.93,38.01,44.42
3,31.6,24.35,62.15,37.77,32.49
3,32.69,30.89,71.28,37.78,35.93
2,34.84,31.46,52.89,37.55,53.86
3,37.03,35.56,71.68,37.56,36.13
3,38.44,36.66,75.44,37.59,37.15
2,41.45,39.24,55.95,37.36,65.26
3,44.92,39.12,79.05,37.4,45.54
3,47.26,41.24,79.78,37.45,45.91
3,49.74,48.13,85.95,37.52,48.69
3,52.26,46.2,85.05,37.58,46.37
3,54.48,49.08,88.71,37.66,50.31
4,55.49,54.25,102.98,37.8,40.48
4,57.33,53.36,101.08,37.93,46.14
4,58.17,56.03,105.47,38.07,43.33
4,59.32,61.31,112.05,38.24,42.01
4,60.27,52.02,101.28,38.37,45.97
3,60.65,53.58,89.64,38.44,57.4
4,61.13,55.6,103.49,38.58,45.54
4,61.66,53.85,99.83,38.69,49.77
4,61.62,51.57,103.21,38.83,45.89
4,61.8,61.05,107.24,38.97,46.76
3,62.3,56.82,90.8,39.05,59.96
4,61.84,56.84,102.84,39.18,48.69
4,61.43,61.41,107.93,39.32,45.63
4,61.11,54.26,103.41,39.45,43.64
4,61.18,53.72,104.21,39.58,44.96
4,61.38,57.44,105.87,39.72,45.37
4,61.26,57.46,106.36,39.86,44.6
4,62.26,59.11,105.73,39.99,47.52
4,63.83,59.89,104.86,40.12,48.17
4,64.31,56.46,105.53,40.25,48.38
4,66.07,58.23,107.27,40.39,46.45
4,68.45,66.27,117.92,40.57,44.68
4,69.94,67.91,114.73,40.73,52.53
4,72.73,62.32,112.24,40.89,54.53
3,74.78,72.87,103.52,41.01,64.63
4,77.05,69.82,114.95,41.17,56.67
4,79.28,68.87,109.5,41.31,62.7
4,80.94,74.33,117.16,41.48,61.46
4,82.71,75.54,125.13,41.68,57.25
4,84.74,73.01,119.79,41.86,61.86
4,85.86,81.24,124.98,42.06,56.25
4,86.18,73.66,117.7,42.23,62.12
4,86.45,76.43,120.7,42.41,62.5
4,85.88,72.09,116.99,42.57,60.0
4,85.48,75.51,115.1,42.73,65.3
4,84.55,80.67,119.54,42.9,63.27
4,83.82,78.48,124.8,43.09,55.28
4,82.43,73.07,120.71,43.26,57.2
4,81.41,74.25,119.93,43.44,55.67
4,80.08,80.33,121.4,43.61,57.99
4,78.41,76.73,122.25,43.79,52.36
4,76.16,76.9,123.2,43.97,53.46
4,73.45,69.63,119.52,44.13,48.36
4,71.43,58.06,108.99,44.25,52.42
3,69.7,62.56,95.89,44.32,66.96
4,67.91,61.01,106.06,44.43,53.46
4,66.14,57.0,111.05,44.56,47.56
4,64.61,62.25,106.1,44.66,51.32
4,63.78,63.4,107.88,44.78,48.8
4,62.68,53.52,106.07,44.88,45.04
4,62.79,57.05,106.01,44.99,46.05
4,62.65,56.39,103.89,45.08,43.91
4,62.58,53.47,102.29,45.17,48.21
4,63.09,58.32,106.64,45.28,43.66
3,63.35,55.16,91.59,45.32,55.2
4,63.68,60.51,101.56,45.41,50.1
4,63.18,59.55,108.42,45.52,44.41
3,64.06,58.13,88.78,45.55,62.72
4,64.01,62.78,112.16,45.68,47.61
4,64.15,65.34,114.78,45.81,47.48
4,62.48,54.55,101.48,45.89,49.01
4,61.35,58.21,105.28,45.99,46.24
3,59.93,57.59,92.82,46.03,55.06
3,57.88,55.12,87.07,46.05,55.27
3,56.08,46.6,88.23,46.08,52.42
3,53.3,49.26,79.79,45.7,52.07
2,50.76,42.37,69.98,45.33,63.52
3,48.34,44.62,80.23,44.96,45.37
3,46.37,42.21,79.93,44.6,42.12
3,43.05,39.22,72.23,44.25,47.38
3,41.04,41.43,67.08,43.9,48.71
2,38.24,32.37,53.67,43.56,62.34
3,35.89,33.47,68.38,43.23,39.12
2,33.75,30.38,60.76,42.9,47.28
2,31.87,26.63,45.17,42.58,55.3
3,30.18,26.85,70.58,42.26,32.85
2,28.47,27.1,50.21,41.95,44.95
2,27.9,25.53,50.6,41.65,41.47
2,28.29,24.13,47.29,41.35,42.68
2,28.19,26.54,56.9,41.05,38.31
2,28.6,26.51,52.85,40.76,42.57
3,28.86,25.0,59.15,40.48,32.86
2,30.4,26.8,52.33,40.2,45.85
3,31.49,34.31,70.74,39.93,33.55
2,33.45,29.48,51.08,39.66,56.14
3,34.66,30.37,68.77,39.4,37.31
2,36.2,36.67,57.43,39.14,48.1
2,37.8,35.61,56.39,38.88,54.31
3,39.23,30.5,69.54,38.63,44.22
3,40.68,39.67,73.09,38.64,40.0
3,41.59,36.63,74.18,38.66,42.46
2,42.75,38.29,57.43,38.41,66.38
3,43.31,43.36,82.22,38.46,37.86
2,43.53,36.73,57.33,38.22,67.07
2,44.47,38.15,61.43,37.98,62.07
2,45.19,37.47,57.65,37.75,66.59
3,45.38,36.8,71.83,37.76,50.17
3,45.48,43.13,79.89,37.8,48.4
2,45.4,44.1,69.05,37.57,58.97
2,45.41,41.39,61.98,37.34,65.11
2,44.98,35.82,55.85,37.12,68.49
3,44.37,43.33,79.91,37.17,42.57
3,44.23,39.39,76.4,37.2,48.05
2,43.65,34.03,54.92,36.98,66.92
3,43.44,36.16,74.21,37.01,45.35
3,43.56,46.09,82.05,37.06,36.43
2,44.11,41.83,66.65,36.85,58.44
3,44.91,44.62,73.66,36.87,44.61
3,45.82,38.09,73.38,36.89,48.03
3,47.08,43.92,81.25,36.94,48.1
2,48.72,42.68,66.17,36.73,66.34
2,51.42,44.69,63.97,36.52,75.28
3,53.58,51.87,89.67,36.61,49.48
3,55.59,48.13,86.62,36.69,52.13
4,58.27,56.79,112.66,36.87,41.22
3,60.53,56.54,83.08,36.93,61.89
4,63.09,51.58,99.52,37.05,49.48
4,65.75,65.05,109.99,37.22,48.06
4,67.5,60.11,106.49,37.37,51.7
4,69.39,60.24,107.06,37.53,50.85
4,71.13,61.02,108.33,37.69,50.75
4,72.93,70.5,115.24,37.87,49.37
4,74.07,69.73,112.56,38.04,52.13
4,74.8,77.32,120.03,38.25,51.22
4,76.0,69.53,121.2,38.45,49.51
4,75.89,65.14,116.18,38.63,54.16
4,75.94,74.88,120.15,38.83,54.68
4,75.5,67.19,115.27,39.01,51.0
4,76.07,67.73,118.94,39.2,54.14
4,76.28,74.95,117.19,39.39,56.19
4,76.07,68.02,120.59,39.58,57.27
4,76.01,66.13,108.09,39.73,58.75
4,74.88,67.29,109.82,39.88,55.62
4,73.61,76.25,125.42,40.09,48.6
3,73.21,71.46,101.52,40.21,67.19
4,72.84,65.39,110.33,40.36,55.61
4,72.49,67.88,118.31,40.54,49.62
3,72.47,61.82,93.33,40.62,70.01
3,72.06,63.52,93.25,40.7,70.66
4,72.66,68.58,116.61,40.87,50.67
4,72.44,67.49,115.4,41.04,51.6
4,72.74,71.09,116.14,41.2,52.7
4,73.73,67.35,111.54,41.35,51.74
4,74.66,71.47,116.33,41.52,52.98
4,74.98,73.37,120.74,41.7,51.45
4,76.38,71.05,115.5,41.87,53.94
4,76.59,71.75,118.85,42.04,50.44
4,76.77,74.33,116.48,42.2,57.37
4,77.28,65.63,112.65,42.35,54.44
4,78.12,70.07,120.9,42.53,53.6
4,77.61,69.33,117.37,42.69,52.2
4,77.55,65.15,111.21,42.83,57.66
4,76.52,67.23,114.24,42.98,52.67
3,48.54,43.08,78.0,32.1,49.56
4,55.85,53.03,106.02,32.28,37.75
4,61.73,55.76,105.18,32.46,46.45
4,65.58,66.26,115.16,32.67,42.31
4,68.42,58.79,100.71,32.83,54.16
4,70.08,59.22,108.64,33.02,49.06
3,70.85,59.26,86.87,33.12,68.33
3,71.32,69.15,99.14,33.27,64.86
4,70.31,63.71,108.21,33.45,53.88
4,69.79,59.47,109.91,33.64,49.57
4,69.16,65.33,111.74,33.83,48.99
3,68.61,60.62,93.41,33.95,64.05
4,67.49,64.41,112.43,34.15,52.91
4,66.23,66.54,113.35,34.35,45.03
4,65.67,57.55,105.05,34.51,51.25
4,64.97,57.29,104.09,34.67,50.54
4,64.59,56.43,101.71,34.82,49.81
3,65.2,56.15,86.8,34.91,62.93
4,65.66,60.3,105.48,35.07,47.86
4,64.79,66.84,114.32,35.27,44.13
3,65.46,58.23,93.39,35.38,64.91
4,65.65,59.31,106.55,35.54,47.83
4,66.06,56.79,103.96,35.7,48.03
4,66.66,59.59,110.74,35.88,45.47
3,66.7,64.86,98.47,36.0,57.2
4,66.94,55.88,102.53,36.15,55.35
4,66.63,54.56,103.99,36.3,50.81
3,66.76,60.57,94.66,36.41,64.87
4,65.86,55.17,107.93,36.57,45.54
3,64.86,65.08,96.43,36.69,60.53
4,64.43,65.25,117.66,36.89,41.98
4,62.27,59.87,107.67,37.05,45.89
3,60.84,54.73,89.12,37.13,57.34
3,58.9,52.77,87.78,37.21,61.24
4,56.31,49.68,95.8,37.32,48.19
2,54.17,49.11,70.52,37.33,71.94
2,52.0,54.82,71.9,37.34,65.7
3,49.39,45.48,82.69,37.4,47.67
3,47.12,45.12,75.74,37.43,48.13
2,44.49,38.43,61.11,37.2,64.84
3,42.16,35.46,75.39,37.23,40.21
2,40.18,33.11,54.96,37.01,60.86
3,38.81,31.81,70.03,37.02,39.17
2,36.99,34.66,59.41,36.8,50.85
2,36.53,37.22,56.49,36.59,55.17
2,35.47,30.65,58.2,36.38,49.97
3,35.08,30.56,67.06,36.18,40.28
3,34.99,33.09,70.03,36.19,33.28
2,36.67,35.29,56.86,35.99,51.31
3,37.86,35.25,76.37,36.03,33.31
3,40.33,39.46,82.54,36.09,34.14
3,41.65,42.77,78.47,36.14,40.74
2,42.62,36.75,58.98,35.94,61.99
2,44.5,37.26,60.89,35.74,64.37
2,47.06,43.62,65.52,35.55,63.76
2,49.19,43.36,67.71,35.56,64.48
3,51.67,45.34,80.76,35.62,50.03
3,53.22,53.05,93.24,35.73,45.61
2,54.07,50.69,69.22,35.74,72.26
2,54.37,53.77,77.52,35.78,67.04
3,55.14,50.93,84.12,35.86,53.6
3,55.35,47.95,87.2,35.94,51.06
2,54.82,46.17,64.38,35.74,79.47
4,55.02,46.14,94.61,35.86,46.99
4,55.18,45.35,96.57,35.98,43.92
4,55.48,48.42,100.1,36.11,42.55
3,55.14,51.15,82.51,36.18,57.71
3,54.78,49.33,83.92,36.24,50.26
2,54.14,50.47,69.5,36.25,70.01
3,53.71,49.48,89.73,36.35,51.23
3,53.48,50.23,87.95,36.43,49.59
2,53.71,48.85,67.2,36.43,76.17
2,54.51,47.97,65.65,36.22,77.33
3,54.2,53.55,83.54,36.29,56.02
2,54.82,56.62,78.13,36.34,66.69
4,56.11,54.52,110.68,36.51,39.4
3,58.23,59.16,95.62,36.62,52.05
3,59.49,52.73,82.31,36.68,61.73
4,61.43,54.49,102.02,36.82,46.26
3,63.61,63.76,97.44,36.94,55.7
4,66.25,60.61,106.56,37.09,43.93
4,68.79,57.78,108.77,37.26,52.7
4,72.09,66.19,116.12,37.45,51.57
3,74.77,63.14,99.1,37.57,65.76
4,77.26,71.48,119.72,37.77,51.27
4,79.48,69.45,114.38,37.95,58.09
4,80.81,72.89,119.22,38.15,56.43
4,82.23,80.41,126.49,38.38,57.13
4,83.73,81.33,129.16,38.62,53.32
4,85.24,83.5,126.24,38.84,56.41
4,86.53,78.01,127.87,39.07,57.82
4,86.42,80.45,123.24,39.28,59.54
4,86.08,79.62,122.36,39.48,61.47
4,85.21,80.38,126.83,39.7,58.3
4,84.4,76.33,121.52,39.9,57.15
4,83.37,77.54,121.92,40.1,54.98
4,81.57,76.78,121.97,40.29,56.41
4,80.66,72.27,115.03,40.46,56.31
4,79.62,78.67,122.08,40.66,54.2
4,78.62,75.6,116.48,40.83,57.83
4,77.84,75.43,121.43,41.02,55.84
4,76.02,66.63,116.21,41.19,53.94
4,75.73,68.28,117.69,41.36,55.61
4,75.66,68.97,115.04,41.53,52.94
4,74.44,69.39,114.88,41.69,54.9
4,74.73,74.67,117.57,41.86,53.72
3,74.96,71.99,101.06,41.96,64.08
4,75.46,65.79,107.02,42.09,59.74
4,76.1,78.98,122.62,42.27,51.06
4,76.3,68.71,121.51,42.46,51.85
4,76.99,67.86,116.91,42.62,51.52
4,77.91,72.95,120.92,42.8,53.63
4,78.05,72.69,112.62,42.94,59.45
4,78.38,66.16,115.77,43.1,58.39
4,78.28,67.91,112.95,43.24,56.79
4,78.61,70.6,114.92,43.39,59.61
4,79.65,71.89,119.6,43.56,58.74
4,80.46,73.44,111.44,43.69,61.77
4,80.26,78.96,122.45,43.87,56.51
4,79.36,72.64,120.31,44.04,57.77
4,78.91,71.57,119.85,44.2,52.25
4,77.55,63.21,103.95,44.3,63.14
4,75.65,67.51,113.48,44.44,58.35
4,73.26,71.3,114.8,44.58,48.0
3,70.47,64.22,102.85,44.68,58.74
4,68.51,66.44,106.5,44.79,51.82
4,65.63,52.95,103.74,44.88,52.71
4,61.77,52.41,100.95,44.97,45.94
4,59.48,58.67,101.47,45.05,46.6
4,57.54,56.92,103.71,45.15,42.92
2,54.82,48.15,71.43,44.78,74.41
2,52.68,49.48,70.21,44.43,70.17
2,50.65,48.56,72.24,44.08,65.57
3,48.89,46.76,80.15,44.08,48.34
3,47.67,44.29,81.89,44.1,45.96
2,46.92,47.99,65.22,43.75,63.44
3,46.84,44.86,80.11,43.76,45.73
3,46.17,38.64,79.08,43.77,50.01
3,45.76,40.09,79.52,43.77,42.78
3,45.54,45.17,78.49,43.77,41.57
3,45.68,44.52,87.45,43.81,42.44
3,45.89,42.88,81.24,43.82,46.33
2,47.06,40.97,59.25,43.48,69.25
2,47.92,42.73,66.46,43.15,65.39
3,48.75,42.2,81.68,43.17,45.73
3,49.31,42.69,78.31,43.17,44.74
3,50.5,48.86,86.3,43.21,49.34
3,51.19,45.91,81.29,43.22,48.35
3,52.01,42.11,77.38,43.22,52.09
3,52.07,47.54,85.18,43.26,48.98
3,51.98,47.37,82.74,43.28,47.83
3,52.0,49.41,84.62,43.31,51.87
3,52.06,45.5,85.12,43.34,46.04
2,51.08,42.48,61.39,43.01,77.67
3,50.29,40.98,79.6,43.02,49.54
2,48.86,40.29,63.54,42.69,70.87
2,47.62,45.97,67.84,42.37,64.9
3,46.56,48.89,90.71,42.43,40.87
3,45.51,44.02,80.21,42.45,43.43
2,44.85,40.58,64.67,42.14,64.12
2,43.83,39.54,65.14,41.83,56.06
3,43.25,37.58,73.68,41.52,42.1
2,42.71,42.84,60.95,41.23,61.11
3,38.99,35.72,77.46,41.24,37.62
2,36.64,31.9,56.6,40.95,48.87
3,35.33,30.8,64.14,40.66,39.24
3,35.11,30.04,72.96,40.38,33.37
2,34.29,30.37,56.56,40.1,50.8
3,35.06,33.55,69.96,39.83,36.59
3,35.83,29.95,73.56,39.83,36.97
3,37.28,34.82,75.23,39.85,35.51
3,39.13,35.17,71.03,39.58,42.09
3,41.06,41.05,77.77,39.6,39.15
3,43.68,44.89,76.57,39.62,44.25
3,46.0,44.43,84.01,39.67,43.31
3,48.15,39.68,81.51,39.71,47.59
2,51.15,51.16,71.16,39.44,65.33
2,52.96,50.73,70.52,39.18,70.23
3,54.35,54.25,85.58,39.24,53.63
3,55.47,45.87,81.97,39.28,57.29
4,56.15,48.13,97.49,39.39,44.24
4,57.22,49.78,99.83,39.5,42.02
4,57.88,49.74,95.76,39.6,43.34
3,57.44,54.53,89.11,39.66,54.59
4,57.37,53.46,94.03,39.75,47.29
4,56.93,52.43,101.02,39.87,45.16
4,56.32,49.35,101.85,39.99,40.65
4,55.94,52.0,101.79,40.1,44.24
4,55.44,51.93,98.4,40.21,41.8
3,54.78,48.38,84.12,40.25,51.8
2,54.34,48.75,69.9,39.98,74.33
3,54.12,52.82,90.25,40.05,51.54
2,54.42,50.57,72.56,39.78,72.02
3,54.64,47.55,85.26,39.83,51.59
4,59.38,50.55,101.65,39.95,47.81
4,62.81,53.94,106.8,40.09,43.04
4,66.48,62.12,105.89,40.22,49.32
3,69.94,66.37,95.12,40.31,62.4
4,72.2,66.4,114.78,40.47,50.69
4,75.19,69.72,112.91,40.63,53.09
4,78.34,71.18,117.97,40.81,56.71
4,81.38,67.71,110.36,40.96,61.08
4,83.5,71.52,121.54,41.15,60.04
4,85.43,78.63,124.42,41.35,60.39
4,87.47,75.02,120.74,41.53,58.99
4,88.68,75.63,121.89,41.72,63.13
4,89.22,90.88,134.39,41.96,61.62
4,89.62,80.07,121.19,42.14,61.6
4,89.59,86.94,129.36,42.36,58.56
4,89.7,83.89,130.69,42.58,59.82
4,90.02,83.9,129.38,42.79,59.94
4,89.75,88.49,132.12,43.01,61.29
4,88.31,85.1,130.18,43.22,59.45
4,86.83,79.86,126.91,43.42,56.24
4,85.34,81.46,128.55,43.62,55.14
4,82.15,74.31,118.6,43.79,60.05
4,79.41,66.77,109.94,43.91,59.99
4,76.77,73.1,122.37,44.09,51.85
4,74.62,65.8,109.17,44.21,57.56
3,71.54,58.48,97.68,44.29,66.75
4,70.06,64.71,111.73,44.42,49.05
3,67.35,66.43,94.94,44.48,60.45
3,65.44,63.36,98.5,44.56,57.09
3,63.37,56.15,88.06,44.59,60.99
4,61.8,59.56,114.56,44.73,42.55
4,59.51,55.18,97.9,44.81,48.31
4,57.22,50.72,106.01,44.91,44.44
4,55.93,45.77,100.23,44.99,43.14
4,55.78,54.1,101.85,45.08,40.16
4,55.16,50.83,99.31,45.16,43.22
3,55.19,50.36,84.87,45.18,54.4
3,55.15,54.59,86.7,45.2,55.29
4,55.34,54.37,101.81,45.29,43.06
4,56.0,51.85,105.15,45.39,39.18
4,56.46,50.47,97.06,45.45,42.91
4,57.39,49.39,100.72,45.53,40.0
3,58.23,59.51,92.68,45.58,54.53
4,58.27,55.71,101.69,45.66,45.85
3,58.36,57.96,87.75,45.69,59.75
4,57.15,55.78,104.69,45.79,43.74
3,56.54,53.74,89.92,45.82,52.4
4,55.58,46.13,97.45,45.89,40.62
2,54.49,47.41,68.4,45.51,74.84
2,52.41,47.12,65.42,45.14,74.91
3,51.62,48.13,85.2,45.16,50.68
3,50.13,45.9,83.0,45.17,47.24
2,48.67,49.52,67.37,44.81,64.0
3,47.37,45.43,83.5,44.82,48.48
2,45.64,40.81,62.06,44.47,63.49
3,44.61,39.75,77.38,44.12,47.57
3,42.92,34.28,70.45,43.77,46.08
3,41.73,36.89,77.16,43.43,40.74
3,40.86,38.57,75.98,43.1,40.73
3,40.19,36.32,73.15,42.78,41.24
3,39.32,36.0,72.79,42.46,37.88
3,39.52,34.71,69.85,42.14,43.34
2,39.35,35.7,55.05,41.83,61.88
2,40.46,34.27,52.29,41.53,63.57
2,41.75,37.78,57.94,41.23,60.25
3,43.68,40.63,79.17,41.25,36.24
2,45.4,41.41,60.83,40.96,63.04
2,47.12,41.04,62.24,40.67,66.36
2,49.51,43.34,63.69,40.39,69.54
2,51.3,50.24,69.7,40.11,66.17
3,54.11,56.39,88.18,40.18,52.67
4,56.06,53.18,104.6,40.3,40.24
4,57.57,53.97,100.98,40.42,45.18
4,60.02,52.86,105.89,40.55,44.83
4,62.15,52.87,98.54,40.65,47.22
3,63.33,58.08,96.97,40.74,57.92
3,65.06,59.21,93.02,40.82,56.87
4,66.33,62.31,108.18,40.96,47.15
4,66.76,61.88,111.88,41.11,47.07
4,66.97,65.48,115.8,41.28,46.86
4,66.71,59.71,109.59,41.42,49.79
4,66.62,56.72,111.32,41.56,49.1
4,66.38,56.51,104.08,41.68,47.31
4,65.9,60.45,105.57,41.8,48.84
4,65.19,58.66,110.01,41.94,46.0
4,64.78,61.88,109.28,42.08,45.15
4,64.68,52.59,100.97,42.18,48.54
3,64.79,60.5,94.98,42.25,58.93
4,65.29,60.69,113.57,42.41,43.78
4,65.56,61.47,106.7,42.53,51.55
3,66.48,64.51,90.88,42.59,60.71
4,67.96,60.89,106.56,42.71,52.94
3,69.36,66.83,98.82,42.8,62.36
3,70.79,64.24,92.83,42.86,65.31
4,72.06,68.09,113.79,43.01,53.04
4,74.06,63.13,112.93,43.15,54.34
4,76.21,72.57,115.94,43.31,54.79
4,78.23,76.27,123.48,43.49,50.47
4,80.29,76.22,115.03,43.64,58.18
4,81.8,74.8,123.01,43.82,54.99
4,83.99,76.7,118.14,43.98,60.56
4,86.15,87.77,132.11,44.19,55.2
4,87.32,87.05,126.11,44.38,61.11
4,86.94,76.5,122.61,44.56,60.69
4,87.67,74.28,124.42,44.74,62.44
4,87.78,79.62,119.53,44.9,61.8
4,87.94,77.69,119.54,45.06,63.12
4,87.28,83.82,132.14,45.27,59.38
4,86.08,78.32,121.95,45.43,57.94
4,84.69,82.17,126.88,45.62,58.49
4,83.46,83.9,132.5,45.82,57.58
4,81.61,71.04,114.33,45.96,61.49
4,79.11,76.6,119.24,46.11,54.73
4,76.93,73.91,118.27,46.25,51.97
4,75.38,62.84,105.7,46.35,60.82
4,72.85,65.67,111.22,46.46,54.42
3,70.57,63.29,99.05,46.53,64.79
4,68.68,56.66,104.96,46.62,53.77
4,67.84,66.87,116.99,46.76,46.28
3,66.07,64.88,98.18,46.82,56.82
4,64.41,56.09,100.93,46.9,51.84
3,64.28,53.44,94.14,46.94,59.65
4,63.68,59.48,102.66,47.02,48.65
3,63.15,57.81,90.58,47.05,59.65
4,63.98,59.14,107.37,47.15,47.55
4,64.58,57.33,105.38,47.24,46.81
3,64.51,63.56,95.17,47.28,58.75
4,64.06,58.05,103.85,47.37,46.12
4,64.13,54.13,96.85,47.42,55.52
4,64.08,51.61,104.72,47.5,45.03
3,64.43,53.39,85.46,47.51,65.96
3,65.12,58.71,92.29,47.54,62.54
3,64.99,56.4,89.48,47.57,61.05
4,64.68,56.58,105.09,47.65,48.42
4,63.73,55.95,103.26,47.73,45.06
4,63.15,60.03,108.91,47.83,45.29
4,61.91,61.08,109.64,47.93,44.45
4,60.71,51.88,98.47,47.99,44.36
3,59.56,49.77,82.41,47.57,60.94
3,58.32,58.74,88.93,47.59,55.09
3,55.69,42.92,79.51,47.19,55.28
3,53.41,50.74,86.23,47.2,54.38
2,50.84,49.54,70.31,46.8,69.25
3,47.71,41.12,77.86,46.41,49.1
3,45.01,43.43,81.63,46.02,43.26
2,42.84,40.64,64.71,45.64,61.58
3,40.85,35.35,69.43,45.27,42.96
2,39.35,30.09,58.26,44.91,55.44
3,37.25,36.42,79.87,44.91,35.45
2,36.17,35.75,58.91,44.55,50.94
2,35.2,35.89,61.61,44.2,46.51
2,34.53,33.86,59.51,43.85,46.84
2,34.73,33.76,59.42,43.51,49.3
3,35.42,32.58,67.47,43.18,38.67
3,35.82,31.96,71.58,42.85,39.21
2,36.62,36.19,59.7,42.53,54.35
3,37.36,34.24,67.67,42.21,44.74
3,38.43,37.0,71.97,41.9,44.61
3,39.99,35.57,74.94,41.6,38.66
3,41.27,32.54,69.92,41.3,47.36
3,41.38,37.65,73.52,41.01,43.41
3,42.27,38.7,74.71,41.01,39.62
3,42.43,42.54,78.82,41.03,39.67
3,43.83,42.65,76.21,41.04,41.4
3,44.3,42.05,78.67,41.06,39.98
3,45.04,36.59,74.86,41.06,47.28
3,45.52,42.58,80.09,41.08,43.75
3,46.02,44.2,80.35,41.11,44.26
2,46.51,43.6,62.17,40.82,66.27
2,46.91,42.15,68.26,40.53,62.33
3,46.82,41.69,82.82,40.57,44.44
3,46.47,47.77,83.12,40.61,45.4
3,46.11,46.88,81.16,40.64,43.33
3,45.69,40.86,81.35,40.67,44.13
3,44.86,44.0,78.52,40.69,46.83
3,44.39,40.86,74.66,40.7,45.43
2,43.92,43.53,60.35,40.42,65.9
3,43.36,38.27,80.57,40.44,47.17
3,42.96,41.1,80.76,40.48,43.6
3,43.74,41.25,77.3,40.49,42.58
3,45.07,42.64,78.0,40.51,41.89
2,46.29,39.39,58.43,40.23,68.6
3,47.23,39.82,78.63,40.25,47.24
2,49.01,42.57,66.16,39.98,63.31
2,51.14,47.27,67.86,39.71,70.15
3,52.75,42.77,78.94,39.74,54.45
3,55.51,54.4,85.28,39.79,50.65
4,58.3,49.06,99.81,39.9,43.18
4,60.77,61.23,109.62,40.05,40.88
4,62.76,57.08,102.0,40.17,49.05
3,66.16,60.04,88.71,40.23,65.52
4,69.21,60.05,105.98,40.36,52.59
3,71.32,59.99,92.95,40.44,71.28
4,73.39,67.44,115.87,40.61,48.73
4,75.07,68.31,116.43,40.79,50.35
4,75.96,66.51,115.83,40.96,53.8
4,76.38,75.74,120.12,41.14,54.4
4,76.53,68.85,116.6,41.31,52.21
4,76.1,67.38,110.5,41.45,56.85
4,76.26,68.16,116.19,41.62,52.67
4,75.22,66.49,113.22,41.77,57.06
4,74.62,63.95,109.92,41.91,58.61
3,74.01,66.24,100.24,42.01,66.5
3,73.32,66.99,103.25,42.12,65.49
4,72.15,66.98,111.47,42.27,51.32
4,70.33,65.72,107.97,42.39,50.91
4,69.08,69.85,116.94,42.56,48.09
4,68.35,59.27,112.13,42.7,47.13
3,67.36,65.68,99.21,42.79,56.59
4,66.33,59.74,113.86,42.94,41.09
4,65.9,54.5,105.67,43.05,46.61
3,65.05,58.04,95.3,43.13,56.5
3,65.21,63.17,96.73,43.21,58.22
4,65.31,63.75,109.01,43.33,47.1
4,66.1,62.19,114.64,43.48,43.5
4,66.33,65.86,113.5,43.62,47.5
4,67.04,63.08,108.49,43.75,50.57
4,67.52,58.9,110.38,43.88,51.64
3,68.37,68.13,94.88,43.94,62.07
4,69.04,63.86,113.34,44.08,50.51
4,70.34,62.6,111.54,44.21,50.56
4,70.56,58.94,106.26,44.32,54.07
3,70.91,65.9,99.23,44.4,64.89
3,70.63,62.91,95.33,44.47,64.57
3,70.55,60.54,90.24,44.51,67.79
4,70.16,71.06,119.96,44.68,49.85
4,68.59,60.55,110.22,44.8,48.25
3,66.85,60.09,90.61,44.84,66.93
4,64.72,63.43,109.99,44.96,45.85
4,62.27,50.74,102.91,45.06,47.89
4,60.21,48.54,102.69,45.15,45.26
3,57.78,55.53,87.23,45.17,53.04
3,54.74,48.42,87.66,45.2,48.01
3,52.26,47.6,82.52,45.21,52.63
3,49.13,49.35,87.99,45.24,43.42
3,47.73,42.43,81.43,45.25,44.43
2,46.02,38.38,60.08,44.88,66.52
3,44.23,35.12,77.58,44.52,44.88
3,42.85,36.15,70.43,44.17,49.42
2,41.44,44.06,70.36,43.83,51.24
3,40.47,37.88,70.24,43.49,45.74
3,39.83,38.72,80.41,43.5,35.29
3,39.85,37.02,76.26,43.17,45.18
3,39.17,31.06,72.92,42.84,37.94
3,39.12,33.28,66.39,42.52,45.04
2,39.28,38.3,61.58,42.2,53.03
2,40.33,40.72,59.83,41.89,57.38
3,41.33,33.43,72.67,41.59,43.39
2,42.66,39.31,59.18,41.29,66.1
3,43.61,42.58,77.84,41.3,44.78
